departamento,provincia,distrito,varon_urbano,mujer_urbano,varon_rural,mujer_rural,lon,lat
Amazonas,Chachapoyas,Chachapoyas,15131,16895,295,268,-77.84863298590412,-6.236461911687826
Amazonas,Chachapoyas,Asunción,0,0,134,128,-77.75078191808024,-5.984909162078139
Amazonas,Chachapoyas,Balsas,0,0,596,540,-77.9588385328801,-6.793200349916191
Amazonas,Chachapoyas,Cheto,0,0,317,325,-77.68747502396275,-6.302715787003905
Amazonas,Chachapoyas,Chiliquín,0,0,303,282,-77.75273558932025,-6.08173822428958
Amazonas,Chachapoyas,Chuquibamba,0,0,916,865,-77.90558149675567,-6.924271599954324
Amazonas,Chachapoyas,Granada,0,0,238,242,-77.58699681806152,-6.106421036951247
Amazonas,Chachapoyas,Huancas,0,0,995,263,-77.87832567557254,-6.138161161558315
Amazonas,Chachapoyas,La Jalca,1174,1216,775,813,-77.78758194368942,-6.508770537030614
Amazonas,Chachapoyas,Leimebamba,1411,1387,430,392,-77.8129864003467,-6.835991537629326
Amazonas,Chachapoyas,Levanto,0,0,396,398,-77.82494466541247,-6.313469724897857
Amazonas,Chachapoyas,Magdalena,0,0,414,438,-77.81639961403977,-6.407757287268964
Amazonas,Chachapoyas,Mariscal Castilla,0,0,685,682,-77.77030366078515,-6.596796412274557
Amazonas,Chachapoyas,Molinopampa,0,0,1061,1115,-77.6119961323896,-6.227860349575423
Amazonas,Chachapoyas,Montevideo,0,0,245,251,-77.72584370480766,-6.6333666615921345
Amazonas,Chachapoyas,Olleros,0,0,192,183,-77.67791733199606,-5.9896922864198245
Amazonas,Chachapoyas,Quinjalca,0,0,353,416,-77.6842577793221,-6.089870037672057
Amazonas,Chachapoyas,San Francisco De Daguas,0,0,150,145,-77.74820485493555,-6.236750974477843
Amazonas,Chachapoyas,San Isidro De Maino,0,0,313,267,-77.82673362644086,-6.351299724302805
Amazonas,Chachapoyas,Soloco,0,0,654,570,-77.7667026207476,-6.305758287464926
Amazonas,Chachapoyas,Sonche,0,0,123,124,-77.78427292310349,-6.191123037248332
Amazonas,Bagua,Bagua,12098,12682,1231,1091,-78.53630680183525,-5.566200536675382
Amazonas,Bagua,Aramango,1437,1345,3665,3318,-78.45536114137093,-5.361710098891905
Amazonas,Bagua,Copallín,1222,1161,1143,1069,-78.3998534852175,-5.64711566135864
Amazonas,Bagua,El Parco,0,0,640,576,-78.46514261244158,-5.644614724090218
Amazonas,Bagua,Imaza,2245,2472,10294,10151,-78.41234465373594,-5.011090848014192
Amazonas,Bagua,La Peca,1987,1938,1236,1099,-78.43504140436487,-5.589386286597801
Amazonas,Bongará,Jumbilla,0,0,676,661,-77.81153076863839,-5.966203349405021
Amazonas,Bongará,Chisquilla,0,0,167,139,-77.71585302432518,-5.917095661785311
Amazonas,Bongará,Churuja,0,0,146,141,-77.93062740425427,-6.00815653714443
Amazonas,Bongará,Corosha,0,0,388,384,-77.80670639294252,-5.814145474234209
Amazonas,Bongará,Cuispes,0,0,316,353,-77.92272538604347,-5.914521475185893
Amazonas,Bongará,Florida,1842,1897,1153,1107,-77.97035017832872,-5.814145474234209
Amazonas,Bongará,Jazán,3241,3165,588,586,-78.01663251846855,-5.942981537118214
Amazonas,Bongará,Recta,0,0,108,100,-77.77771915588036,-5.921901349217848
Amazonas,Bongará,San Carlos,0,0,249,240,-77.85812994344181,-6.009381661534405
Amazonas,Bongará,Shipasbamba,0,0,780,759,-78.05896890323388,-5.863965787341158
Amazonas,Bongará,Valera,0,0,431,443,-77.86264710809246,-6.083350223983615
Amazonas,Bongará,Yambrasbamba,1064,1135,1702,1676,-77.85069691834121,-5.45099822388886
Amazonas,Condorcanqui,Nieva,1948,2127,7368,7183,-77.96015747310196,-4.889500286059302
Amazonas,Condorcanqui,El Cenepa,0,0,4872,5019,-78.3501546888424,-4.027444534887337
Amazonas,Condorcanqui,Río Santiago,0,0,6882,7071,-77.91538892024084,-3.7441405342582073
Amazonas,Luya,Lámud,0,0,1010,1217,-77.92366180608019,-6.1075468496573535
Amazonas,Luya,Camporredondo,2150,1994,1242,1087,-78.3380812560568,-6.178833412531901
Amazonas,Luya,Cocabamba,0,0,996,885,-78.02018111639845,-6.617186724387778
Amazonas,Luya,Colcamar,0,0,890,963,-78.01840197933356,-6.335586974559192
Amazonas,Luya,Conila,0,0,920,920,-78.22240510551498,-6.101455349784516
Amazonas,Luya,Inguilpata,0,0,251,247,-78.02300260763556,-6.260318411515414
Amazonas,Luya,Longuita,0,0,443,396,-78.00218025576072,-6.400962099821015
Amazonas,Luya,Lonya Chico,0,0,430,412,-78.02165411464163,-6.211752786661748
Amazonas,Luya,Luya,1087,1271,791,810,-77.98264857469296,-6.1673730369360555
Amazonas,Luya,Luya Viejo,0,0,189,199,-78.11312413116838,-6.114187099654885
Amazonas,Luya,María,0,0,393,351,-77.96723173155567,-6.489575224267128
Amazonas,Luya,Ocallí,0,0,1858,1698,-78.24386497596942,-6.1956640366659315
Amazonas,Luya,Ocumal,0,0,1834,1612,-78.15688662350766,-6.311857786357706
Amazonas,Luya,Pisuquía,0,0,2551,2217,-78.09592924511963,-6.467186975148735
Amazonas,Luya,Providencia,0,0,706,610,-78.29458978945476,-6.318783349421977
Amazonas,Luya,San Cristóbal,0,0,243,303,-77.94644164541339,-6.075388661707336
Amazonas,Luya,San Francisco Del Yeso,0,0,362,333,-77.86345021172909,-6.644524412621479
Amazonas,Luya,San Jerónimo,0,0,320,313,-78.03578222956072,-6.000152536760112
Amazonas,Luya,San Juan De Lopecancha,0,0,213,206,-77.88727291891243,-6.50703041272331
Amazonas,Luya,Santa Catalina,0,0,930,958,-78.09521311180046,-6.065664599541606
Amazonas,Luya,Santo Tomás,0,0,1476,1536,-77.90791194554207,-6.603266162503331
Amazonas,Luya,Tingo,0,0,624,641,-77.9430361111098,-6.388788100040728
Amazonas,Luya,Trita,0,0,677,671,-77.95110548682874,-6.144792974116399
Amazonas,Rodríguez De Mendoza,San Nicolás,2475,2514,539,488,-77.42767377128308,-6.360831599548646
Amazonas,Rodríguez De Mendoza,Chirimoto,0,0,1349,1149,-77.42480865803353,-6.548790662608951
Amazonas,Rodríguez De Mendoza,Cochamal,0,0,324,271,-77.65097929975033,-6.3540464750647345
Amazonas,Rodríguez De Mendoza,Huambo,0,0,1338,1282,-77.51134547551966,-6.449922911962773
Amazonas,Rodríguez De Mendoza,Limabamba,0,0,1196,1084,-77.612291719095,-6.5621969121077655
Amazonas,Rodríguez De Mendoza,Longar,0,0,851,780,-77.55393263831601,-6.364984724065721
Amazonas,Rodríguez De Mendoza,Mariscal Benavides,0,0,768,738,-77.47497475849542,-6.242233349589384
Amazonas,Rodríguez De Mendoza,Milpuc,0,0,242,211,-77.41381490535002,-6.500861286968785
Amazonas,Rodríguez De Mendoza,Omia,0,0,4620,4173,-77.35906322600272,-6.4152766618883845
Amazonas,Rodríguez De Mendoza,Santa Rosa,0,0,258,254,-77.45702923910767,-6.455549786993032
Amazonas,Rodríguez De Mendoza,Totora,0,0,146,136,-77.46544962315858,-6.496095287067789
Amazonas,Rodríguez De Mendoza,Vista Alegre,0,0,1468,1344,-77.3279087695769,-6.209940161709056
Amazonas,Utcubamba,Bagua Grande,17716,18230,7657,7238,-78.4365418179476,-5.838866411855378
Amazonas,Utcubamba,Cajaruro,4112,3989,7808,7180,-78.17829026326046,-5.621363474294867
Amazonas,Utcubamba,Cumba,1539,1505,2485,2326,-78.62601268756123,-5.8777004116946046
Amazonas,Utcubamba,El Milagro,1584,1348,1538,1355,-78.62583756840465,-5.717838223854898
Amazonas,Utcubamba,Jamalca,0,0,3413,3207,-78.22458814494146,-5.9456845988151485
Amazonas,Utcubamba,Lonya Grande,1938,1888,3347,2907,-78.40426426939443,-6.0683810993581915
Amazonas,Utcubamba,Yamón,0,0,1558,1369,-78.53764075018441,-6.0117861618018935
Áncash,Huaraz,Huaraz,27637,28213,2450,2596,-77.52303600648904,-9.592291727331315
Áncash,Huaraz,Cochabamba,0,0,837,802,-77.8468983418588,-9.465346352352242
Áncash,Huaraz,Colcabamba,0,0,156,138,-77.81115187687466,-9.592895352738282
Áncash,Huaraz,Huanchay,0,0,822,778,-77.8309328373783,-9.732991103006952
Áncash,Huaraz,Independencia,31099,33526,5531,5932,-77.48134616464918,-9.467977539331912
Áncash,Huaraz,Jangas,1298,1296,1130,1057,-77.60049519115552,-9.447092101868947
Áncash,Huaraz,La Libertad,0,0,495,571,-77.71178138837345,-9.64479297701422
Áncash,Huaraz,Olleros,0,0,1120,1231,-77.37462552262531,-9.617932352595943
Áncash,Huaraz,Pampas Grande,0,0,477,479,-77.88471185634475,-9.64479297701422
Áncash,Huaraz,Pariacoto,0,0,2338,2268,-77.75292989069794,-9.45371904055122
Áncash,Huaraz,Pira,0,0,1677,1644,-77.69639599966843,-9.522839852027488
Áncash,Huaraz,Tarica,0,0,3032,3306,-77.4987833258234,-9.40287029018171
Áncash,Aija,Aija,0,0,1141,876,-77.56476582916031,-9.806672852320247
Áncash,Aija,Coris,0,0,821,818,-77.81109081056738,-9.809517352643667
Áncash,Aija,Huacllán,0,0,165,199,-77.6795388468845,-9.767976602987801
Áncash,Aija,La Merced,0,0,753,829,-77.62181974759551,-9.701549790290528
Áncash,Aija,Succha,0,0,362,352,-77.652778853881415,-9.831796790539414
Áncash,Antonio Raymondi,Llamellín,0,0,1661,1627,-77.01634436478707,-9.041418914801056
Áncash,Antonio Raymondi,Aczo,0,0,934,984,-76.98018097414183,-9.223562540179046
Áncash,Antonio Raymondi,Chaccho,0,0,670,698,-77.06670415433615,-9.05461622705721
Áncash,Antonio Raymondi,Chingas,0,0,909,942,-77.0076413334682,-9.144438102386488
Áncash,Antonio Raymondi,Mirgas,0,0,1984,2083,-77.10837168646958,-9.115468476938617
Áncash,Antonio Raymondi,San Juan De Rontoy,0,0,564,594,-77.04262637215788,-9.204632789571548
